chunk_id,chunk_text,preprocess_agenda,tokens
36,"Firme posicionamento contra qualquer espécie de discriminação e preconceito quanto à religião, sexo, raça, orientação sexual ou qualquer outra particularidade da condição humana. A fecunda manifestação de nossas diversidades deve ser valorizada e estimulada, com a promoção permanente dos valores fundamentais da tolerância, do respeito mútuo e da solidariedade.",firme posicionamento contra qualquer espécie discriminação preconceito quanto religião sexo raça orientação sexual qualquer outro particularidade condição humano fecundo manifestação diversidade dever valorizar estimular promoção permanente valor fundamental tolerância respeito mútuo solidariedade,"[""firme"", ""posicionamento"", ""contra"", ""qualquer"", ""espécie"", ""discriminação"", ""preconceito"", ""quanto"", ""religião"", ""sexo"", ""raça"", ""orientação"", ""sexual"", ""qualquer"", ""outro"", ""particularidade"", ""condição"", ""humano"", ""fecundo"", ""manifestação"", ""diversidade"", ""dever"", ""valorizar"", ""estimular"", ""promoção"", ""permanente"", ""valor"", ""fundamental"", ""tolerância"", ""respeito"", ""mútuo"", ""solidariedade""]"
37,"11 12 13 Trabalho permanente em favor da prosperidade econômica com equidade social, uma vez que não há liberdade efetiva se os cidadãos não estão livres da fome, da doença, da ignorância e da opressão causada pela violência.",11 12 13 trabalho permanente favor prosperidade econômico equidade social vez liberdade efetivo cidadão livre fome doença ignorância opressão causar violência,"[""11"", ""12"", ""13"", ""trabalho"", ""permanente"", ""favor"", ""prosperidade"", ""econômico"", ""equidade"", ""social"", ""vez"", ""liberdade"", ""efetivo"", ""cidadão"", ""livre"", ""fome"", ""doença"", ""ignorância"", ""opressão"", ""causar"", ""violência""]"
38,"Apoio a programas de transferência de renda, compreendidos como ferramentas necessárias de segurança social e alimentar, por garantirem a subsistência das famílias mais pobres.",apoio programa transferência renda compreendir ferramenta necessário segurança social alimentar garantir subsistência família pobre,"[""apoio"", ""programa"", ""transferência"", ""renda"", ""compreendir"", ""ferramenta"", ""necessário"", ""segurança"", ""social"", ""alimentar"", ""garantir"", ""subsistência"", ""família"", ""pobre""]"
39,"Mantendo, porém, a clareza de que se trata de soluções insuficientes para respondermos a uma dívida histórica do país – a ser enfrentada com políticas estruturantes e transformadoras. Compromisso radical com a superação da pobreza, compreendendo que a pobreza não é apenas ausência de renda, mas um conjunto de desproteções sociais que vem se acumulando ao longo de décadas, condenando as camadas mais vulneráveis da população brasileira à perpetuação de condições precárias de vida por sucessivas gerações. Um dos maiores propósitos da ação político-administrativa do União Brasil será o de ampliar as vias de ascensão social para as novas gerações de brasileiros, priorizando aqueles que vivem em situação de maior vulnerabilidade social, com políticas públicas integradas, que englobem: segurança alimentar, moradia, saneamento, educação, saúde, assistência social, qualificação e emprego, bem como segurança pública responsável e eficaz.",manter porém clareza tratar solução insuficiente responder dívida histórico país enfrentar política estruturante transformador compromisso radical superação pobreza compreender pobreza apenas ausência renda conjunto desproteção social vir acumular longo década condenar camada vulnerável população brasileiro perpetuação condição precário vida sucessivo geração grande propósito ação político administrativo união brasil ampliar via ascensão social novo geração brasileiro priorizar viver situação grande vulnerabilidade social político público integrar englober segurança alimentar moradia saneamento educação saúde assistência social qualificação emprego bem segurança público responsável eficaz,"[""manter"", ""porém"", ""clareza"", ""tratar"", ""solução"", ""insuficiente"", ""responder"", ""dívida"", ""histórico"", ""país"", ""enfrentar"", ""política"", ""estruturante"", ""transformador"", ""compromisso"", ""radical"", ""superação"", ""pobreza"", ""compreender"", ""pobreza"", ""apenas"", ""ausência"", ""renda"", ""conjunto"", ""desproteção"", ""social"", ""vir"", ""acumular"", ""longo"", ""década"", ""condenar"", ""camada"", ""vulnerável"", ""população"", ""brasileiro"", ""perpetuação"", ""condição"", ""precário"", ""vida"", ""sucessivo"", ""geração"", ""grande"", ""propósito"", ""ação"", ""político"", ""administrativo"", ""união"", ""brasil"", ""ampliar"", ""via"", ""ascensão"", ""social"", ""novo"", ""geração"", ""brasileiro"", ""priorizar"", ""viver"", ""situação"", ""grande"", ""vulnerabilidade"", ""social"", ""político"", ""público"", ""integrar"", ""englober"", ""segurança"", ""alimentar"", ""moradia"", ""saneamento"", ""educação"", ""saúde"", ""assistência"", ""social"", ""qualificação"", ""emprego"", ""bem"", ""segurança"", ""público"", ""responsável"", ""eficaz""]"
40,14 15 Fortalecimento do SUS.,14 15 fortalecimento sus,"[""14"", ""15"", ""fortalecimento"", ""sus""]"
41,"Nosso Sistema Único de Saúde é um dos maiores legados da Constituição de 1988, fruto de uma visão ambiciosa e profundamente humanitária.",sistema único saúde grande legado constituição 1988 fruto visão ambicioso profundamente humanitário,"[""sistema"", ""único"", ""saúde"", ""grande"", ""legado"", ""constituição"", ""1988"", ""fruto"", ""visão"", ""ambicioso"", ""profundamente"", ""humanitário""]"
42,"O SUS tem ilhas de excelência em pesquisa e atendimento à saúde, reconhecidas internacionalmente.",sus ilha excelência pesquisa atendimento saúde reconhecir internacionalmente,"[""sus"", ""ilha"", ""excelência"", ""pesquisa"", ""atendimento"", ""saúde"", ""reconhecir"", ""internacionalmente""]"
43,É esse o padrão que queremos para toda a rede.,padrão querer todo rede,"[""padrão"", ""querer"", ""todo"", ""rede""]"
44,"Perseguiremos de modo incansável o enfrentamento dos gargalos crônicos do SUS, reduzindo ao máximo o longo tempo de espera por atendimento, que tanta angústia causa aos brasileiros.",perseguiremos modo incansável enfrentamento gargalo crônico sus reduzir grande longo tempo esperar atendimento tanto angústio causa brasileiro,"[""perseguiremos"", ""modo"", ""incansável"", ""enfrentamento"", ""gargalo"", ""crônico"", ""sus"", ""reduzir"", ""grande"", ""longo"", ""tempo"", ""esperar"", ""atendimento"", ""tanto"", ""angústio"", ""causa"", ""brasileiro""]"
45,"Há muito que melhorar em gestão e incorporação de tecnologia, para aumentar a eficácia e a celeridade da resposta na atenção à saúde.",melhorar gestão incorporação tecnologia aumentar eficácia celeridade resposta atenção saúde,"[""melhorar"", ""gestão"", ""incorporação"", ""tecnologia"", ""aumentar"", ""eficácia"", ""celeridade"", ""resposta"", ""atenção"", ""saúde""]"
46,"E é fundamental darmos prioridade aos desafios, problemas e passivos gerados pela pandemia da Covid-19.",fundamental dar prioridade desafio problema passivo gerar pandemia covid 19,"[""fundamental"", ""dar"", ""prioridade"", ""desafio"", ""problema"", ""passivo"", ""gerar"", ""pandemia"", ""covid"", ""19""]"
47,Compromisso com a Ciência na formulação de políticas públicas e prioridade para programas de desenvolvimento científico e tecnológico.,compromisso ciêncio formulação político público prioridade programa desenvolvimento científico tecnológico,"[""compromisso"", ""ciêncio"", ""formulação"", ""político"", ""público"", ""prioridade"", ""programa"", ""desenvolvimento"", ""científico"", ""tecnológico""]"
48,"O Brasil tem tudo para assegurar protagonismo nessa era da conectividade, da Inteligência Artificial e dos dados. A criatividade e o talento dos cientistas, pesquisadores e empreendedores brasileiros são reconhecidos internacionalmente.",brasil tudo assegurar protagonismo em esse conectividade inteligência artificial dar criatividade talento cientista pesquisador empreendedor brasileiro reconhecir internacionalmente,"[""brasil"", ""tudo"", ""assegurar"", ""protagonismo"", ""em esse"", ""conectividade"", ""inteligência"", ""artificial"", ""dar"", ""criatividade"", ""talento"", ""cientista"", ""pesquisador"", ""empreendedor"", ""brasileiro"", ""reconhecir"", ""internacionalmente""]"
49,"Faltam-nos políticas públicas consistentes e sustentáveis para reconhecer, estimular e reter esses talentos, e a incorporação definitiva dos saberes da nossa comunidade científica na construção de ações que tragam respostas eficazes para novos e antigos problemas.",faltar político público consistente sustentável reconhecer estimular reter talento incorporação definitivo saber comunidade científico construção ação tragam resposta eficaz novo antigo problema,"[""faltar"", ""político"", ""público"", ""consistente"", ""sustentável"", ""reconhecer"", ""estimular"", ""reter"", ""talento"", ""incorporação"", ""definitivo"", ""saber"", ""comunidade"", ""científico"", ""construção"", ""ação"", ""tragam"", ""resposta"", ""eficaz"", ""novo"", ""antigo"", ""problema""]"
50,"16 17 18 Priorização de políticas públicas voltadas para a Primeira Infância. Compreendemos que ações integradas de saúde, educação, nutrição, moradia e assistência psicossocial com foco em gestantes, mães e crianças são um caminho promissor para a real superação do ciclo de pobreza, uma vez que as capacidades cognitivas de um indivíduo são moldadas na Primeira Infância e impactam diretamente sua trajetória educacional e profissional. Prioridade à qualificação escolar e profissional como instrumentos estratégicos de superação da pobreza e ferramentas essenciais para o crescimento e fortalecimento do país. Por isso, assumimos o compromisso de fazer do processo educacional o principal caminho para a conquista da cidadania plena e a inclusão social. O fortalecimento e a busca da excelência na escola pública, nos ensinos Fundamental e Médio, devem ser uma obsessão nacional.",16 17 18 priorização político público voltar primeiro infância compreender ação integrar saúde educação nutrição moradio assistência psicossocial foco gestante mães criança caminho promissor real superação ciclo pobreza vez capacidade cognitivo indivíduo moldar primeiro infância impactar diretamente trajetória educacional profissional prioridade qualificação escolar profissional instrumento estratégico superação pobreza ferramenta essencial crescimento fortalecimento país assumimos compromisso fazer processo educacional principal caminho conquistar cidadanio pleno inclusão social fortalecimento buscar excelência escola pública ensino fundamental médio dever obsessão nacional,"[""16"", ""17"", ""18"", ""priorização"", ""político"", ""público"", ""voltar"", ""primeiro"", ""infância"", ""compreender"", ""ação"", ""integrar"", ""saúde"", ""educação"", ""nutrição"", ""moradio"", ""assistência"", ""psicossocial"", ""foco"", ""gestante"", ""mães"", ""criança"", ""caminho"", ""promissor"", ""real"", ""superação"", ""ciclo"", ""pobreza"", ""vez"", ""capacidade"", ""cognitivo"", ""indivíduo"", ""moldar"", ""primeiro"", ""infância"", ""impactar"", ""diretamente"", ""trajetória"", ""educacional"", ""profissional"", ""prioridade"", ""qualificação"", ""escolar"", ""profissional"", ""instrumento"", ""estratégico"", ""superação"", ""pobreza"", ""ferramenta"", ""essencial"", ""crescimento"", ""fortalecimento"", ""país"", ""assumimos"", ""compromisso"", ""fazer"", ""processo"", ""educacional"", ""principal"", ""caminho"", ""conquistar"", ""cidadanio"", ""pleno"", ""inclusão"", ""social"", ""fortalecimento"", ""buscar"", ""excelência"", ""escola"", ""pública"", ""ensino"", ""fundamental"", ""médio"", ""dever"", ""obsessão"", ""nacional""]"
51,"Apoio à família brasileira, considerando que a família é a base da sociedade e o primeiro elo de conexão social do indivíduo. Compreendendo que as famílias das periferias das grandes e médias cidades brasileiras têm sido fortemente afetadas pela crise do desemprego, pelo retorno da inflação (de alimentos, energia e combustíveis, em particular), pelo aumento da criminalidade e pela atuação crescente do crime organizado, dentre outras pressões que geram instabilidade nos núcleos familiares, assumimos o compromisso de construir políticas públicas com foco e base na unidade familiar.",apoio família brasileiro considerar família base sociedade primeiro elo conexão social indivíduo compreender família periferia grande médio cidade brasileiro ter fortemente afetar crise desemprego retornar inflação alimento energia combustível particular aumento criminalidade atuação crescente crime organizar dentre outro pressão gerar instabilidade núcleo familiar assumir compromisso construir política público foco base unidade familiar,"[""apoio"", ""família"", ""brasileiro"", ""considerar"", ""família"", ""base"", ""sociedade"", ""primeiro"", ""elo"", ""conexão"", ""social"", ""indivíduo"", ""compreender"", ""família"", ""periferia"", ""grande"", ""médio"", ""cidade"", ""brasileiro"", ""ter"", ""fortemente"", ""afetar"", ""crise"", ""desemprego"", ""retornar"", ""inflação"", ""alimento"", ""energia"", ""combustível"", ""particular"", ""aumento"", ""criminalidade"", ""atuação"", ""crescente"", ""crime"", ""organizar"", ""dentre"", ""outro"", ""pressão"", ""gerar"", ""instabilidade"", ""núcleo"", ""familiar"", ""assumir"", ""compromisso"", ""construir"", ""política"", ""público"", ""foco"", ""base"", ""unidade"", ""familiar""]"
52,"19 20 Garantia do direito de ir e vir, da livre circulação dos cidadãos nas cidades, da paz às famílias, nas suas casas e nas suas vizinhanças.",19 20 garantia direito ir vir livre circulação cidadão cidade paz família casa vizinhança,"[""19"", ""20"", ""garantia"", ""direito"", ""ir"", ""vir"", ""livre"", ""circulação"", ""cidadão"", ""cidade"", ""paz"", ""família"", ""casa"", ""vizinhança""]"
53,"Nas sociedades democráticas, o Estado detém o monopólio da força e deve exercê-lo com a máxima responsabilidade, mas também com todo rigor no enfrentamento da criminalidade.",sociedade democrático estado deter monopólio força dever exercê lo grande responsabilidade todo rigor enfrentamento criminalidade,"[""sociedade"", ""democrático"", ""estado"", ""deter"", ""monopólio"", ""força"", ""dever"", ""exercê"", ""lo"", ""grande"", ""responsabilidade"", ""todo"", ""rigor"", ""enfrentamento"", ""criminalidade""]"
54,"O Brasil não tolera mais o convívio com índices de morte violenta piores que os de países conflagrados por guerras, nem pode mais aceitar as mortes de jovens pobres e negros. Sem sacrifício das liberdades fundamentais que constituem a essência da democracia, e com transparência, devemos desmontar o crime organizado, atuar com Inteligência, planejamento e integração das forças de segurança para vencer a violência e devolver a paz aos brasileiros.",brasil tolerar convívio índice morte violento piores país conflagrar guerra poder aceitar morte jovem pobre negro sacrifício liberdade fundamental constituir essência democracia transparência dever desmontar crime organizar atuar inteligência planejamento integração força segurança vencer violência devolver paz brasileiro,"[""brasil"", ""tolerar"", ""convívio"", ""índice"", ""morte"", ""violento"", ""piores"", ""país"", ""conflagrar"", ""guerra"", ""poder"", ""aceitar"", ""morte"", ""jovem"", ""pobre"", ""negro"", ""sacrifício"", ""liberdade"", ""fundamental"", ""constituir"", ""essência"", ""democracia"", ""transparência"", ""dever"", ""desmontar"", ""crime"", ""organizar"", ""atuar"", ""inteligência"", ""planejamento"", ""integração"", ""força"", ""segurança"", ""vencer"", ""violência"", ""devolver"", ""paz"", ""brasileiro""]"
55,Garantia de oportunidades reais para a realização pessoal e profissional de todos os brasileiros.,garanter oportunidade real realização pessoal profissional todo brasileiro,"[""garanter"", ""oportunidade"", ""real"", ""realização"", ""pessoal"", ""profissional"", ""todo"", ""brasileiro""]"
56,Acreditamos firmemente que uma sociedade próspera e justa se assenta na liberdade econômica associada à igualdade de oportunidades.,acreditar firmemente sociedade próspera justo assentar liberdade econômico associar igualdade oportunidade,"[""acreditar"", ""firmemente"", ""sociedade"", ""próspera"", ""justo"", ""assentar"", ""liberdade"", ""econômico"", ""associar"", ""igualdade"", ""oportunidade""]"
57,"Por isso deve ser obsessivo nosso trabalho por uma escola pública de qualidade, por programas de qualificação profissional, de acesso ao mercado de trabalho, e de estímulo às iniciativas empresariais e ao empreendedorismo.",dever obsessivo trabalho escola público qualidade programa qualificação profissional acesso mercado trabalho estímulo iniciativa empresarial empreendedorismo,"[""dever"", ""obsessivo"", ""trabalho"", ""escola"", ""público"", ""qualidade"", ""programa"", ""qualificação"", ""profissional"", ""acesso"", ""mercado"", ""trabalho"", ""estímulo"", ""iniciativa"", ""empresarial"", ""empreendedorismo""]"
58,21 22 23 Defesa da liberdade econômica.,21 22 23 defesa liberdade econômico,"[""21"", ""22"", ""23"", ""defesa"", ""liberdade"", ""econômico""]"
59,"Não há desenvolvimento verdadeiro, com prosperidade, bem-estar e realização pessoal, sem uma economia livre e competitiva.",desenvolvimento verdadeiro prosperidade bem realização pessoal economia livre competitivo,"[""desenvolvimento"", ""verdadeiro"", ""prosperidade"", ""bem"", ""realização"", ""pessoal"", ""economia"", ""livre"", ""competitivo""]"
60,A iniciativa privada é o centro desse processo.,iniciativa privado centro de esse processo,"[""iniciativa"", ""privado"", ""centro"", ""de esse"", ""processo""]"
61,"Ao Estado compete o papel de indutor, estimulador e regulador da economia, e também de protetor e apoiador das parcelas mais vulneráveis da população, para que as desigualdades no ponto de partida não comprometam as chances de sucesso e crescimento de todos que sonham e lutam por uma vida melhor.",estado competir papel indutor estimulador regulador economia protetor apoiador parcela vulnerável população desigualdade ponto partida comprometer chance sucesso crescimento todo sonhar lutar vida bom,"[""estado"", ""competir"", ""papel"", ""indutor"", ""estimulador"", ""regulador"", ""economia"", ""protetor"", ""apoiador"", ""parcela"", ""vulnerável"", ""população"", ""desigualdade"", ""ponto"", ""partida"", ""comprometer"", ""chance"", ""sucesso"", ""crescimento"", ""todo"", ""sonhar"", ""lutar"", ""vida"", ""bom""]"
62,"Respeito ao direito de propriedade, com reconhecimento das responsabilidades sociais inerentes ao exercício desse direito. O direito de usar, usufruir e dispor de um bem está incluído entre as cláusulas pétreas, intocáveis, da nossa Constituição. O União Brasil defende este direito do cidadão com o mesmo rigor com que sustenta as demais regras garantidoras da Democracia.",respeito direito propriedade reconhecimento responsabilidade social inerente exercício de esse direito direito usar usufruir dispor bem incluir cláusula pétreo intocável constituição união brasil defender direito cidadão rigor sustentar demais regra garantidor democracia,"[""respeito"", ""direito"", ""propriedade"", ""reconhecimento"", ""responsabilidade"", ""social"", ""inerente"", ""exercício"", ""de esse"", ""direito"", ""direito"", ""usar"", ""usufruir"", ""dispor"", ""bem"", ""incluir"", ""cláusula"", ""pétreo"", ""intocável"", ""constituição"", ""união"", ""brasil"", ""defender"", ""direito"", ""cidadão"", ""rigor"", ""sustentar"", ""demais"", ""regra"", ""garantidor"", ""democracia""]"
63,"Valorização do papel econômico social das microempresas e estímulo à cultura do empreendedorismo. O país precisa levar a sério políticas específicas para este tipo de organização e promover a qualificação em empreendedorismo, assim como deve apoiar o cooperativismo e outras formas associativas de produção. É essencial, ainda, o reconhecimento do mercado informal, que carece de políticas públicas permanentes, de estímulo, qualificação e apoio aos milhões de homens e mulheres que vivem da força individual de trabalho.",valorização papel econômico social microempreso estímulo cultura empreendedorismo país precisar levar sério política específico tipo organização promover qualificação empreendedorismo assim dever apoiar cooperativismo outro forma associativo produção essencial ainda reconhecimento mercado informal carecer político público permanente estímulo qualificação apoio milhão homem mulher viver força individual trabalho,"[""valorização"", ""papel"", ""econômico"", ""social"", ""microempreso"", ""estímulo"", ""cultura"", ""empreendedorismo"", ""país"", ""precisar"", ""levar"", ""sério"", ""política"", ""específico"", ""tipo"", ""organização"", ""promover"", ""qualificação"", ""empreendedorismo"", ""assim"", ""dever"", ""apoiar"", ""cooperativismo"", ""outro"", ""forma"", ""associativo"", ""produção"", ""essencial"", ""ainda"", ""reconhecimento"", ""mercado"", ""informal"", ""carecer"", ""político"", ""público"", ""permanente"", ""estímulo"", ""qualificação"", ""apoio"", ""milhão"", ""homem"", ""mulher"", ""viver"", ""força"", ""individual"", ""trabalho""]"
64,24 25 Reconhecimento da força do campo e estímulo às boas práticas.,24 25 reconhecimento força campo estímulo bom prática,"[""24"", ""25"", ""reconhecimento"", ""força"", ""campo"", ""estímulo"", ""bom"", ""prática""]"
65,"Nas últimas décadas, o Agro se tornou o mais pujante segmento econômico brasileiro. O Agro faz do Brasil um dos principais players do comércio internacional. Os ganhos de produtividade do campo brasileiro são um ponto fora da curva, uma exceção feliz e bem-sucedida. É um exemplo do Brasil que dá certo, que produz agregando tecnologia a saberes seculares, que se faz ao mesmo tempo com a força dos grandes exportadores e com a força do pequeno agricultor familiar, por vezes organizado em cooperativas. E o mais importante: o Agro brasileiro que dá certo respeita e protege o meio ambiente. Esse Brasil que produz, gera e distribui riquezas e respeita o meio ambiente merece e deve ser reconhecido e estimulado.",último década agro tornar pujante segmento econômico brasileiro agro fazer brasil principal player comércio internacional ganho produtividade campo brasileiro ponto curva exceção feliz bem suceder exemplo brasil dar certo produzir agregar tecnologia saber secular fazer tempo força grande exportador força pequeno agricultor familiar vez organizar cooperativa importante agro brasileiro dar certo respeita proteger meio ambiente brasil produzir gerar distribuir riqueza respeitar meio ambiente merecer dever reconhecer estimular,"[""último"", ""década"", ""agro"", ""tornar"", ""pujante"", ""segmento"", ""econômico"", ""brasileiro"", ""agro"", ""fazer"", ""brasil"", ""principal"", ""player"", ""comércio"", ""internacional"", ""ganho"", ""produtividade"", ""campo"", ""brasileiro"", ""ponto"", ""curva"", ""exceção"", ""feliz"", ""bem"", ""suceder"", ""exemplo"", ""brasil"", ""dar"", ""certo"", ""produzir"", ""agregar"", ""tecnologia"", ""saber"", ""secular"", ""fazer"", ""tempo"", ""força"", ""grande"", ""exportador"", ""força"", ""pequeno"", ""agricultor"", ""familiar"", ""vez"", ""organizar"", ""cooperativa"", ""importante"", ""agro"", ""brasileiro"", ""dar"", ""certo"", ""respeita"", ""proteger"", ""meio"", ""ambiente"", ""brasil"", ""produzir"", ""gerar"", ""distribuir"", ""riqueza"", ""respeitar"", ""meio"", ""ambiente"", ""merecer"", ""dever"", ""reconhecer"", ""estimular""]"
66,"Resgate e fortalecimento de uma política ambiental responsável e sustentável. Assumimos o firme compromisso com a proteção dos nossos ecossistemas naturais e da vida silvestre, com a racionalização do uso dos recursos minerais, com o controle rigoroso da poluição industrial, da poluição gerada por esgotos urbanos e por veículos automotores, com a reciclagem do lixo e com o incentivo ao reflorestamento. A sustentabilidade não é mais uma escolha, é um imperativo.",resgate fortalecimento político ambiental responsável sustentável assumir firme compromisso proteção ecossistema natural vida silvestre racionalização uso recurso mineral controle rigoroso poluição industrial poluição gerar esgoto urbano veículo automotor reciclagem lixo incentivo reflorestamento sustentabilidade escolha imperativo,"[""resgate"", ""fortalecimento"", ""político"", ""ambiental"", ""responsável"", ""sustentável"", ""assumir"", ""firme"", ""compromisso"", ""proteção"", ""ecossistema"", ""natural"", ""vida"", ""silvestre"", ""racionalização"", ""uso"", ""recurso"", ""mineral"", ""controle"", ""rigoroso"", ""poluição"", ""industrial"", ""poluição"", ""gerar"", ""esgoto"", ""urbano"", ""veículo"", ""automotor"", ""reciclagem"", ""lixo"", ""incentivo"", ""reflorestamento"", ""sustentabilidade"", ""escolha"", ""imperativo""]"
67,"As mudanças climáticas são evidentes, já estão comprometendo as nossas condições de vida e demandam respostas enérgicas, imediatas.",mudança climático evidente comprometer condição vida demandar resposta enérgico imediato,"[""mudança"", ""climático"", ""evidente"", ""comprometer"", ""condição"", ""vida"", ""demandar"", ""resposta"", ""enérgico"", ""imediato""]"
68,Não existe planeta B.,existir planeta b,"[""existir"", ""planeta"", ""b""]"
